item,category_id,category_name
بسبوسة,14,Sweets & Desserts
بسكوي,11,Cooked Dishes & Stews
بصل,9,Vegetables & Salads
بطاط كوشة,11,Cooked Dishes & Stews
بطاط مهروسة,12,Potato Dishes
بطاطة كوشة,11,Cooked Dishes & Stews
بطاطة مرحية,12,Potato Dishes
بطاطة مقلية,12,Potato Dishes
بطاطة مهروسة,12,Potato Dishes
بطاطس مقلية,12,Potato Dishes
بطراف,9,Vegetables & Salads
بـــــــاتي,11,Cooked Dishes & Stews
بــــــــاتي,11,Cooked Dishes & Stews
بنان,13,Fruits
بنـــان,11,Cooked Dishes & Stews
بواكاسي,1,Bread & Bakery
بوانكاسي,1,Bread & Bakery
بودرة الشكولاطة,9,Vegetables & Salads
بورتقال,13,Fruits
بيتزا,1,Bread & Bakery
بيثزا,11,Cooked Dishes & Stews
بيري,12,Potato Dishes
بيري ( بالمكونات),12,Potato Dishes
بيري( بالمكونات),12,Potato Dishes
بيص,7,Eggs
بيص مسلوق,7,Eggs
بيظ مسلوق,7,Eggs
بيــض,11,Cooked Dishes & Stews
بيـــض,11,Cooked Dishes & Stews
بيــــض,11,Cooked Dishes & Stews
تارتولات,1,Bread & Bakery
تحليه,14,Sweets & Desserts
تخصص البان,8,Dairy & Cheese
تشيشا فريك,2,Rice & Pasta
تشيشة,10,Soups & Broths
تغاح,13,Fruits
تــــونة علـــب,11,Cooked Dishes & Stews
تفاخ,13,Fruits
تفـــاح,11,Cooked Dishes & Stews
تفــــاح,11,Cooked Dishes & Stews
تقاح,13,Fruits
تليـتلي,11,Cooked Dishes & Stews
تليلتلي,11,Cooked Dishes & Stews
تمــــــر,11,Cooked Dishes & Stews
تورسادي,11,Cooked Dishes & Stews
تون,6,Fish & Seafood
تونا,6,Fish & Seafood
تونا علب,6,Fish & Seafood
تونـــة مصبرة,6,Fish & Seafood
تونه,6,Fish & Seafood
ثريدة,2,Rice & Pasta
ثلثلي,11,Cooked Dishes & Stews
ثليثلي,11,Cooked Dishes & Stews
ثمر,13,Fruits
جاردينيار,9,Vegetables & Salads
جاف,3,Legumes
جبن,8,Dairy & Cheese
جبن (4قطع),8,Dairy & Cheese
جبن / كامبير,8,Dairy & Cheese
جبن القطع,8,Dairy & Cheese
جبن ذائب,8,Dairy & Cheese
جبن ذائب علب,8,Dairy & Cheese
جبن طازج,8,Dairy & Cheese
جبن طري,8,Dairy & Cheese
جبن علب,8,Dairy & Cheese
جبن فري(1علبة),8,Dairy & Cheese
جبن قطع,8,Dairy & Cheese
جبن قطع أو ذائب,8,Dairy & Cheese
جبن قطع(4وحدات),8,Dairy & Cheese
جبن قطعة,8,Dairy & Cheese
جبن مثلث,8,Dairy & Cheese
جبن مثلثات,8,Dairy & Cheese
جبن محلي,8,Dairy & Cheese
جبن مذاب,8,Dairy & Cheese
جبن معلب,8,Dairy & Cheese
جبن مقطع,8,Dairy & Cheese
جبن(3وحدات),8,Dairy & Cheese
جبن(4قطع),8,Dairy & Cheese
جبن/ كامبير,8,Dairy & Cheese
جبن/جبن الكاممبير,8,Dairy & Cheese
جبن/كامبير,8,Dairy & Cheese
جبن01,8,Dairy & Cheese
جبن03,8,Dairy & Cheese
جبن1,8,Dairy & Cheese
جبن2,8,Dairy & Cheese
جبنة ذائبة,8,Dairy & Cheese
جــبن,11,Cooked Dishes & Stews
جليب,11,Cooked Dishes & Stews
جين,8,Dairy & Cheese
جين قطع,11,Cooked Dishes & Stews
حايب,8,Dairy & Cheese
حب الملوك,13,Fruits
حبز,1,Bread & Bakery
حبز عادي,1,Bread & Bakery
حبز محسن,1,Bread & Bakery
حبن,11,Cooked Dishes & Stews
حبن قطع,11,Cooked Dishes & Stews
حبوب,11,Cooked Dishes & Stews
حرير,10,Soups & Broths
حريره,10,Soups & Broths
حلـــيب و قهـــوة,11,Cooked Dishes & Stews
حليــب وقهــوة,11,Cooked Dishes & Stews
حلييب,11,Cooked Dishes & Stews
حمــص,11,Cooked Dishes & Stews
حمـــص,11,Cooked Dishes & Stews
حميس,9,Vegetables & Salads
حميص,9,Vegetables & Salads
خ بالشكولاطة,14,Sweets & Desserts
خ.بالشكولاطة,14,Sweets & Desserts
خب,1,Bread & Bakery
خبر,1,Bread & Bakery
خبر بالشكولاطة,14,Sweets & Desserts
خبر صغير بالشيكولة,11,Cooked Dishes & Stews
خبر محسن,11,Cooked Dishes & Stews
خبــز,11,Cooked Dishes & Stews
خبـــز,11,Cooked Dishes & Stews
خبــــــز,11,Cooked Dishes & Stews
خــــــبز,11,Cooked Dishes & Stews
دجاح,4,Poultry
دحاج,4,Poultry
درة,9,Vegetables & Salads
دزيريات,14,Sweets & Desserts
دشيشة فريك,2,Rice & Pasta
دقله,11,Cooked Dishes & Stews
دوامة سكالوب,4,Poultry
دوامة لحم,5,Red Meat
دورة,11,Cooked Dishes & Stews
دولما,11,Cooked Dishes & Stews
دويــدة,2,Rice & Pasta
دويلة مفورة,2,Rice & Pasta
ذرة,9,Vegetables & Salads
ذهب الظمأ وابتلت العروق وثبت الأجر إن شاء الله﴾,11,Cooked Dishes & Stews
رائب,8,Dairy & Cheese
راتاتوي,9,Vegetables & Salads
راطاطوي,9,Vegetables & Salads
راكو,11,Cooked Dishes & Stews
رايب,8,Dairy & Cheese
رشتة,2,Rice & Pasta
رشته,11,Cooked Dishes & Stews
رفيس,14,Sweets & Desserts
روطي,5,Red Meat
ريب,11,Cooked Dishes & Stews
ريشتة,2,Rice & Pasta
ز ص,9,Vegetables & Salads
زبده,8,Dairy & Cheese
زعرور,13,Fruits
زعرور(مليص),13,Fruits
زعرورة,13,Fruits
زلابيـــة,14,Sweets & Desserts
زلابيه,14,Sweets & Desserts
زلبية,11,Cooked Dishes & Stews
زليقوا,11,Cooked Dishes & Stews
زيدة,11,Cooked Dishes & Stews
زيدة علب,11,Cooked Dishes & Stews
س متنوعة,9,Vegetables & Salads
ساطة متنوعة,9,Vegetables & Salads
سباغيت,2,Rice & Pasta
سباقاتي,2,Rice & Pasta
سباقتي,2,Rice & Pasta
سباقيت,2,Rice & Pasta
سباقيثي,2,Rice & Pasta
سباقيطي,2,Rice & Pasta
سباقيني,2,Rice & Pasta
سبانيولية,11,Cooked Dishes & Stews
سباڨيتي,11,Cooked Dishes & Stews
سبـاقيـتي,11,Cooked Dishes & Stews
سبلقيتي,11,Cooked Dishes & Stews
سخشوخة,11,Cooked Dishes & Stews
سطة متنوعة,9,Vegetables & Salads
سفيرية,11,Cooked Dishes & Stews
سكالوب,4,Poultry
سكر,14,Sweets & Desserts
سلاطه متنوعه,9,Vegetables & Salads
سلاطو متنوعة,9,Vegetables & Salads
سلاكة متنوعة,9,Vegetables & Salads
سلامة متنوعة,9,Vegetables & Salads
سلـطة بيـطراف,11,Cooked Dishes & Stews
سلـطة جزائرية,11,Cooked Dishes & Stews
سلـطة ماسيـدوان,11,Cooked Dishes & Stews
سلــطة جزائرية,11,Cooked Dishes & Stews
سللاطة متنوعة,11,Cooked Dishes & Stews
سمط طازج,11,Cooked Dishes & Stews
سمـــك,11,Cooked Dishes & Stews
سوفلي,11,Cooked Dishes & Stews
سياقيتي,11,Cooked Dishes & Stews
ش فريك,2,Rice & Pasta
شاورمة,4,Poultry
شاومة,11,Cooked Dishes & Stews
شخشوخه,2,Rice & Pasta
شرائح سكالوب,4,Poultry
شرائح ص.د,4,Poultry
شرائح صدر الديك الرومي,4,Poultry
شرائح لحم,5,Red Meat
شرب. فريك,2,Rice & Pasta
شربـة خضـار,11,Cooked Dishes & Stews
شربـة فريك,2,Rice & Pasta
شربـــــــة فريك,2,Rice & Pasta
شرية,2,Rice & Pasta
شريحة سكالوب,4,Poultry
شطاطحا لحم,5,Red Meat
شطاطحة لحم,5,Red Meat
شطيطة لحم,5,Red Meat
شطيطحه لحم,5,Red Meat
شكشوكا,7,Eggs
شكولاتة,11,Cooked Dishes & Stews
شكولاتة غبرة,11,Cooked Dishes & Stews
شكولاته,11,Cooked Dishes & Stews
شكولاته غبرة,11,Cooked Dishes & Stews
شكولاطة,14,Sweets & Desserts
شكولاطة بودرة,9,Vegetables & Salads
شكولاطة مجففة,14,Sweets & Desserts
شوارمة,11,Cooked Dishes & Stews
شوبة,10,Soups & Broths
شوربه,10,Soups & Broths
شوربه فريك,2,Rice & Pasta
شوربه لسان الطير /الشعريه,2,Rice & Pasta
شوربه لسان الطير /الشعيريه,2,Rice & Pasta
شوربه لسان الطير/ الشعريه,2,Rice & Pasta
شوربه لسان الطير/ الشعيريه,2,Rice & Pasta
شورمة,4,Poultry
شورية,10,Soups & Broths
شوفلار,9,Vegetables & Salads
شوفلار مقلي,9,Vegetables & Salads
شوكولاتة,11,Cooked Dishes & Stews
شوكولاته,11,Cooked Dishes & Stews
شوكولاطة,14,Sweets & Desserts
شيفلور,11,Cooked Dishes & Stews
صابلي,1,Bread & Bakery
صباع العروس,14,Sweets & Desserts
صباع لعروس,14,Sweets & Desserts
صبع القاضي,11,Cooked Dishes & Stews
صدر الديك الرومي,4,Poultry
صلاطة متنوعة,9,Vegetables & Salads
صلاطة مشكلة,9,Vegetables & Salads
طبق إختياري,11,Cooked Dishes & Stews
طبق البدنجال,11,Cooked Dishes & Stews
طبق البزلاء,3,Legumes
طجين جبن,8,Dairy & Cheese
طعام,11,Cooked Dishes & Stews
طن,6,Fish & Seafood
طن علب,6,Fish & Seafood
عبوة ماء ثمري,13,Fruits
عبوة مشروب ثمري,13,Fruits
عجاءن,1,Bread & Bakery
عجة,7,Eggs
عصبر,15,Beverages
عصيدة,14,Sweets & Desserts
عصيدة الباطاطا,12,Potato Dishes
عصيدة البطاطس,12,Potato Dishes
عضير,15,Beverages
عــــدس,11,Cooked Dishes & Stews
علبة جبن طازج,8,Dairy & Cheese
علبة جبن فري,8,Dairy & Cheese
علبـة تونـة,6,Fish & Seafood
عين اسبانيولية,9,Vegetables & Salads
عين بقرة,13,Fruits
غبرة الشكولاته,11,Cooked Dishes & Stews
غبرة الشكولاطة,14,Sweets & Desserts
غبرة الشوكولاته,11,Cooked Dishes & Stews
غراطن بالحم,5,Red Meat
غرتان,11,Cooked Dishes & Stews
غوفريط,1,Bread & Bakery
ف/موسمية,13,Fruits
فاصوليا,3,Legumes
فاصوليا جافة,3,Legumes
فاصوليا سوتيه,3,Legumes
فاصوليا معلبة,3,Legumes
فاكه موسيمية,13,Fruits
فاكهه,13,Fruits
فاكهه موسمية,13,Fruits
فاكهه موسميه,13,Fruits
فرماج,8,Dairy & Cheese
فروالة,13,Fruits
فرولة,13,Fruits
فريث,12,Potato Dishes
فريث ( بالمكونات),12,Potato Dishes
فريك,2,Rice & Pasta
فريك بلحم الخروف,2,Rice & Pasta
فريك بوانكاسي,1,Bread & Bakery
فصوليا جافة,11,Cooked Dishes & Stews
فصولياء,11,Cooked Dishes & Stews
فصولياء جافة,11,Cooked Dishes & Stews
فـــاكهـــة,11,Cooked Dishes & Stews
فلب اللوز,14,Sweets & Desserts
فلوفون,11,Cooked Dishes & Stews
فلون,14,Sweets & Desserts
فلون كراميل,14,Sweets & Desserts
فهوة,15,Beverages
فو مرغاز,11,Cooked Dishes & Stews
فورماج,8,Dairy & Cheese
فولوفن,1,Bread & Bakery
فولوفو,1,Bread & Bakery
فولوفو محشية,1,Bread & Bakery
فولوفون,1,Bread & Bakery
"فولوفون ""Vol au vent",1,Bread & Bakery
فولوفون (وحدة),1,Bread & Bakery
فولوفون Vol au vent,1,Bread & Bakery
فولوفون vol au vent,1,Bread & Bakery
فولوفون محشي,1,Bread & Bakery
فيطاجي,1,Bread & Bakery
قاررة ماء,15,Beverages
قاروة ماء,15,Beverages
قارورة,15,Beverages
قارورةماء,15,Beverages
قازوز,15,Beverages
قاطو,1,Bread & Bakery
قاطو ساك,1,Bread & Bakery
قاكهة,11,Cooked Dishes & Stews
قالات,11,Cooked Dishes & Stews
قراتا,11,Cooked Dishes & Stews
قراتا شفلور,9,Vegetables & Salads
قراتة,11,Cooked Dishes & Stews
قراتة شفلور,9,Vegetables & Salads
قراتـان خضـار,11,Cooked Dishes & Stews
قراتــان,11,Cooked Dishes & Stews
قراتــــــــان بالجبن,8,Dairy & Cheese
قراثان,11,Cooked Dishes & Stews
قرثان,11,Cooked Dishes & Stews
قرنون,9,Vegetables & Salads
قشده التحليه,14,Sweets & Desserts
قشده تحليه,14,Sweets & Desserts
قشطه التحليه,14,Sweets & Desserts
قطع القرناع,11,Cooked Dishes & Stews
قطع جبن,8,Dairy & Cheese
قطع قرناع,11,Cooked Dishes & Stews
قطع لحم,5,Red Meat
قطع لحم العجل,5,Red Meat
قطعة باتي,1,Bread & Bakery
قطعة لحم,5,Red Meat
قطعة لحم احمر,5,Red Meat
قلب الوز,14,Sweets & Desserts
قلب لوز,14,Sweets & Desserts
قورجات,9,Vegetables & Salads
قوفريط,1,Bread & Bakery
كرام دبسار,14,Sweets & Desserts
كرام دسار,14,Sweets & Desserts
كرام ديسير,14,Sweets & Desserts
كرام.ديسار,14,Sweets & Desserts
كركون / صابلي,1,Bread & Bakery
كرم,14,Sweets & Desserts
كرم ديسار,11,Cooked Dishes & Stews
كرواسو,11,Cooked Dishes & Stews
كرواصو,1,Bread & Bakery
كرواصون,1,Bread & Bakery
كرواصون(2قطع),1,Bread & Bakery
كروكون / صابلي,1,Bread & Bakery
كروكون او صابلي,1,Bread & Bakery
كروكون/صابلي,1,Bread & Bakery
كرومب,11,Cooked Dishes & Stews
كريات لحم,5,Red Meat
كريم دسير,14,Sweets & Desserts
كريم دسيير,14,Sweets & Desserts
كريم ديسر,14,Sweets & Desserts
كسـكسي,11,Cooked Dishes & Stews
كـاشيـر,11,Cooked Dishes & Stews
كـــــاشير,11,Cooked Dishes & Stews
كــــــاشير,11,Cooked Dishes & Stews
كـــــــاشير,11,Cooked Dishes & Stews
كــــــــاشير,11,Cooked Dishes & Stews
كـــــــــاشير,11,Cooked Dishes & Stews
كفته,5,Red Meat
كوبي,11,Cooked Dishes & Stews
كورجات,9,Vegetables & Salads
كورجات محشية,9,Vegetables & Salads
كوشة,11,Cooked Dishes & Stews
لتر,15,Beverages
لجم,11,Cooked Dishes & Stews
لجم قطع,11,Cooked Dishes & Stews
لحم,5,Red Meat
لحم (مفروم),5,Red Meat
لحم احمر,5,Red Meat
لحم احمر قطع,5,Red Meat
لحم احمر مفروم,5,Red Meat
لحم البقري,5,Red Meat
لحم الخروف,5,Red Meat
لحم الخروف قطع,5,Red Meat
لحم العجل,5,Red Meat
لحم العجل أو الخروف,5,Red Meat
لحم العجل الطازج,5,Red Meat
لحم العجل المرحي,5,Red Meat
لحم العجل المفور,5,Red Meat
لحم العجل او الخروف,5,Red Meat
لحم العجل او الخروف مفور,5,Red Meat
لحم العجل روطي,5,Red Meat
لحم العجل طازج,5,Red Meat
لحم العجل قطع,5,Red Meat
لحم العجل مرحي,5,Red Meat
لحم العجل مفروم,5,Red Meat
لحم العجل مفور,5,Red Meat
لحم بولاة,5,Red Meat
لحم جمل,5,Red Meat
لحم روتي,5,Red Meat
لحم ستاك,5,Red Meat
لحم سوتي,5,Red Meat
لحم سوتيه,5,Red Meat
لحم شرائح,5,Red Meat
لحم طازج,5,Red Meat
لحم في الفرن,5,Red Meat
لحم كريات,5,Red Meat
لحم لعجل,5,Red Meat
لحم محمر,5,Red Meat
لحم مرحي,5,Red Meat
لحم مشوي,5,Red Meat
لحم مفور,5,Red Meat
لحم(مفروم),5,Red Meat
لسان الطير,2,Rice & Pasta
لسان طير,11,Cooked Dishes & Stews
لسان عصفور,2,Rice & Pasta
لـــوبيا,11,Cooked Dishes & Stews
للحم,5,Red Meat
لنر,15,Beverages
لوبـيا,11,Cooked Dishes & Stews
لوبية بيظاء,3,Legumes
م . غازي,15,Beverages
م غازية,15,Beverages
م. غازي,15,Beverages
ماء,15,Beverages
ما معدني,11,Cooked Dishes & Stews
ماء 5لتر,15,Beverages
ماء المنبع,15,Beverages
ماء شروب,15,Beverages
ماء معدتي,15,Beverages
ماء معدنى,15,Beverages
ماء مغدني,15,Beverages
ماء منبع,15,Beverages
ماء(لتر),15,Beverages
ماءمعدني,15,Beverages
ماؤ,11,Cooked Dishes & Stews
ماد معدني,11,Cooked Dishes & Stews
مادالان,11,Cooked Dishes & Stews
ماداين,11,Cooked Dishes & Stews
مادليين,1,Bread & Bakery
مارغرين,8,Dairy & Cheese
ماسدوان,11,Cooked Dishes & Stews
ماصيدوان,9,Vegetables & Salads
ماقرون,2,Rice & Pasta
ماقرونة,2,Rice & Pasta
ماندرين,13,Fruits
ماييس,9,Vegetables & Salads
متوم,2,Rice & Pasta
متوم بالحم,2,Rice & Pasta
مدلان,11,Cooked Dishes & Stews
مربـى المشمــش,11,Cooked Dishes & Stews
مرطبات,1,Bread & Bakery
مرطبات ( ملفاي / بسكوي),1,Bread & Bakery
مرطبات ( ملفاي او بسكوي),1,Bread & Bakery
مرطبات (ملفاي / بسكوي),1,Bread & Bakery
مرطبات (ملفاي او بسكوي),1,Bread & Bakery
مرطبات بسكوي,1,Bread & Bakery
مرطبات متنوعة,1,Bread & Bakery
مرغرين,8,Dairy & Cheese
مريى,12,Potato Dishes
مسحوق الشكولاطة,14,Sweets & Desserts
مسحوق الشوكولاطة,14,Sweets & Desserts
مسحوق شوكولاطة,14,Sweets & Desserts
مسدوان,11,Cooked Dishes & Stews
مسيدوان,9,Vegetables & Salads
مسيدوان( بالمكونات),9,Vegetables & Salads
مشروب,15,Beverages
مشروب ثمري,13,Fruits
مشروبات,15,Beverages
مشروبات غ,15,Beverages
مشروبات غازيه,15,Beverages
مشروبات.غ,15,Beverages
مشماش,13,Fruits
مشمس,13,Fruits
مشملة,11,Cooked Dishes & Stews
مشيمشة,13,Fruits
مصيدوان,9,Vegetables & Salads
مع ص,9,Vegetables & Salads
معجنات,1,Bread & Bakery
معدنوس,9,Vegetables & Salads
معدني,11,Cooked Dishes & Stews
معقودة,11,Cooked Dishes & Stews
معكارونة,11,Cooked Dishes & Stews
معكرورنة,2,Rice & Pasta
مــــاسيدوان,11,Cooked Dishes & Stews
مـــــــــاسيدوان,11,Cooked Dishes & Stews
مــــــوز,11,Cooked Dishes & Stews
مقبلات باردة,11,Cooked Dishes & Stews
مقبلات ساخنة,11,Cooked Dishes & Stews
مقرقشات,11,Cooked Dishes & Stews
مقليات,11,Cooked Dishes & Stews
مكرونة,2,Rice & Pasta
مكعبات البطاطس,12,Potato Dishes
ملء معدني,11,Cooked Dishes & Stews
ملفاي,1,Bread & Bakery
ملفاي/ مرطبات,1,Bread & Bakery
ملفاي/مرطبات,1,Bread & Bakery
مملحات,11,Cooked Dishes & Stews
مندارين,13,Fruits
ميـــلفـاي أو هـلاليــــات,11,Cooked Dishes & Stews
ميلفـاي أو هلاليـات,1,Bread & Bakery
ميلفـاي و هلاليـات,1,Bread & Bakery
ميني بيتزا,1,Bread & Bakery
نفاح,13,Fruits
نفلي,11,Cooked Dishes & Stews
نكتارين,13,Fruits
نكتارين/ مشماش,13,Fruits
نمر,13,Fruits
نونة,6,Fish & Seafood
نيكتارين,13,Fruits
هلالبات,1,Bread & Bakery
هليلات,11,Cooked Dishes & Stews
همبورقر,11,Cooked Dishes & Stews
هومبرغر,11,Cooked Dishes & Stews
هيلاليات,11,Cooked Dishes & Stews
هيلاليات/ماء,15,Beverages
ياؤورث,11,Dairy & Cheese
ياغروت معطر,8,Dairy & Cheese
ياغوت,8,Dairy & Cheese
ياغوت معطر,8,Dairy & Cheese
ياغورة معطر,8,Dairy & Cheese
ياغورث,8,Dairy & Cheese
ياغورث معطر,8,Dairy & Cheese
ياغوررت,8,Dairy & Cheese
ياورت,8,Dairy & Cheese
ياورت معطر,8,Dairy & Cheese
ياوغرت,8,Dairy & Cheese
ياوغرت معطر,8,Dairy & Cheese
ياوغرت وفاكه موسيمية,8,Dairy & Cheese
ياووت,8,Dairy & Cheese
ياووغت,8,Dairy & Cheese
ياووغت معطر,8,Dairy & Cheese
يايورت,11,Dairy & Cheese
يايورت علب,11,Dairy & Cheese
يايورت فيرويتي,11,Dairy & Cheese
يايورت قارورة,15,Dairy & Cheese
يايورت معطر,11,Dairy & Cheese
يايورت معطر100غ,11,Dairy & Cheese
يايورت ممزوج,11,Dairy & Cheese
يرتقال,13,Fruits
يعورت,11,Dairy & Cheese
يعورت معطر,11,Dairy & Cheese
يعورت معطرة,11,Dairy & Cheese
يغورت معطر,11,Dairy & Cheese
ڤراتان,11,Cooked Dishes & Stews
ڨراته,11,Cooked Dishes & Stews
